Date,Open,High,Low,Close,Adj Close,Volume
5/19/2017,517,520,506.149994,512,500.947205,1600136
5/22/2017,516,522,506.75,520.349976,509.116913,2395747
5/23/2017,519.950012,523.900024,510.5,512.25,501.191833,1450458
5/24/2017,513.299988,514.5,503,509.149994,498.158722,1705811
5/25/2017,510,517.5,504.100006,512,500.947205,1638401
5/26/2017,510,522.700012,509.600006,519,507.796112,1142694
5/29/2017,521,525.799988,514,521.799988,510.535614,1110381
5/30/2017,521.799988,525,509.399994,522.549988,511.26947,1642014
5/31/2017,522,525.099976,512,514.849976,503.735626,5695502
6/1/2017,515.599976,523.25,514.5,522,510.731323,924316
6/2/2017,527,528.900024,521.150024,523.150024,511.856598,1745270
6/5/2017,523,529.400024,522.400024,524.650024,513.324219,1367833
6/6/2017,524.900024,526.200012,517.450012,518.75,507.551483,1186782
6/7/2017,519,522.950012,514,519.25,508.040741,1597449
6/8/2017,519.5,527.099976,518.849976,520.650024,509.410522,1547900
6/9/2017,521.5,524.799988,518.549988,522,510.731323,833424
6/12/2017,524,525,509.399994,513.200012,502.121338,1037176
6/13/2017,517.5,517.5,507,508.75,497.767365,974745
6/14/2017,509.950012,514.200012,506.549988,513.150024,502.072418,1381697
6/15/2017,511,513.5,506,508.350006,497.376007,1184226
6/16/2017,508,514.299988,507,508.049988,497.082458,1102231
6/19/2017,511.899994,512.450012,508.149994,509.100006,498.109833,1290352
6/20/2017,511.899994,511.899994,503.549988,504.399994,493.511292,1338618
6/21/2017,503.049988,507.799988,498.649994,504.600006,493.70697,2120763
6/22/2017,507.549988,512,506.899994,510.649994,499.626343,1627586
6/23/2017,511,516.900024,505.75,509.75,498.745789,2365270
6/27/2017,509.200012,511.5,487.350006,491.799988,481.183258,6090641
6/28/2017,490,490.950012,480,484.549988,474.089752,3001156
6/29/2017,489,493,485.75,488.850006,478.296967,2280950
6/30/2017,489.950012,492.700012,486.75,491.350006,480.742981,2518745
7/3/2017,493,495.350006,489,490.5,479.911346,1575218
7/4/2017,489,495.399994,488,491.399994,480.791931,1678968
7/5/2017,491.350006,500.950012,489.299988,499.700012,491.412842,2102665
